subscriber,channel_avg_views,channel_avg_like_rate,title_length,tag_density,desc_length,desc_keyword_count,title_upper_ratio,desc_has_youtube_link,desc_has_timestamp,channel_has_digit,channel_has_special,title_ends_with_punct,category_1,category_2,category_10,category_15,category_17,category_19,category_20,category_22,category_23,category_24,category_25,category_26,category_27,category_28,category_29,period_Afternoon,period_Dawn,period_Evening,period_Morning,log_views
10327,330553.0,0.006840052881081,48,0.5208333333333334,768,0,0.125,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.708525313732222
1131789,265559.5,0.0127494613906551,44,0.1818181818181818,0,0,0.1590909090909091,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11.101039789059142
338234,280400.0,0.0017212020571908,40,0.1,346,1,0.175,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,11.06925992304676
113746,25373.0,0.0069759192842785,35,0.2857142857142857,237,0,0.0857142857142857,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,10.141480306700544
435897,69143.17647058824,0.0335135760819957,63,0.4444444444444444,3911,3,0.1904761904761904,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11.5859435577068
54881,163248.5,0.0055027058471468,81,0.2098765432098765,803,3,0.1358024691358024,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.680725425245162
645196,104567.8,0.0157391796242184,47,0.3191489361702128,1058,0,0.1702127659574468,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13.402998176052163
1852,472575.0,0.0034386076284187,56,0.125,351,0,0.125,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,13.06595385954236
1310243,117833.0,0.059462952114413,48,0.6041666666666666,3082,1,0.125,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,11.301413997885726
2727992,275234.0,0.0136054711438957,71,0.6197183098591549,789,1,0.1971830985915492,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,10.87119357135644
929041,448920.5,0.051066091839653,48,0.7083333333333334,580,1,0.4375,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,13.50793049366926
230279,210175.3333333333,0.0440814629596532,15,2.7333333333333334,194,0,0.1333333333333333,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.457846064953165
1461545,437908.68,0.0197487130328995,18,0.5555555555555556,696,0,0.1666666666666666,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,11.580341093262826
5207,276125.0,0.019168854685378,52,0.5,1263,1,0.1153846153846153,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.528612562264072
361329,709764.0,0.0001747059586003,47,0.4042553191489361,294,0,0.1489361702127659,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.472689208314078
20776,70118.0,0.0121652072221112,59,0.5254237288135594,301,0,0.1525423728813559,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,11.157949077667077
33661,11736.0,0.0097137014314928,76,0.2105263157894736,471,0,0.1052631578947368,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,9.370501524100124
101616,129772.0,0.0286583778414611,52,0.4615384615384615,1734,5,0.0384615384615384,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11.731932472572035
25514,503840.0,0.0349059225150841,64,0.1875,536,0,0.203125,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,13.130016021089947
0,509670.5,0.0092532747245364,85,0.0352941176470588,82,0,0.1529411764705882,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,13.215842791470198
342820,389839.5,0.0168059534747356,56,0.4285714285714285,661,0,0.1071428571428571,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.235470912673883
2453494,4853359.090909091,0.0150847100015443,20,1.2,832,2,0.15,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16.78254382654509
5975627,7935379.0,0.0896425993011802,77,0.1948051948051948,1300,2,0.8311688311688312,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,15.88684179989493
3181914,496310.31707317074,0.0183924039936976,67,0.4626865671641791,1237,0,0.1343283582089552,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,14.149516899621139
5600865,688016.2,0.0140124419087808,65,0.0,735,0,0.2615384615384615,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,12.88199991072035
6039808,4428640.428571428,0.030613083753985,44,0.4772727272727273,1179,1,0.25,1,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,16.012639019570415
1819334,576468.5,0.0204191159597308,54,0.2037037037037037,786,0,0.074074074074074,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,14.5895785221147
6205584,855574.5454545454,0.0331664317349146,30,0.4666666666666667,208,0,0.2,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,14.615750502972412
2252103,1377364.0,0.0340907542588173,53,0.490566037735849,717,0,0.1132075471698113,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,14.179269252791405
7579253,2020349.818181818,0.0233764733474658,50,0.2,690,0,0.16,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.51726112304837
214706,167647.75,0.053412908635473,34,0.0,554,0,0.1764705882352941,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.69183581332216
1197970,474756.5714285714,0.0800849017938587,77,0.1948051948051948,755,0,0.1168831168831168,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,14.285995946145537
2205605,651807.8,0.042821799338339,86,0.0581395348837209,545,0,0.0232558139534883,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.036042670937801
13186408,744678.3,0.0223624956829526,12,2.333333333333333,1347,0,0.1666666666666666,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13.40274738363747
1333,2197295.0,0.0161571386636751,31,0.032258064516129,110,0,0.5806451612903226,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,14.602738071467737
13608050,1542220.923076923,0.0288811929821356,38,0.6842105263157895,1348,0,0.131578947368421,0,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,13.948435266593272
11259007,968348.564102564,0.0167169888225814,58,0.4655172413793103,2023,0,0.1206896551724138,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.08542927300783
14960134,20457608.33333333,0.0076401679129793,50,0.84,863,2,0.78,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,14.223814300002891
15769455,774775.5918367347,0.0230082039714776,41,0.8292682926829268,1187,0,0.1463414634146341,1,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12.798423876929872
188161,254085.8333333333,0.0130458894934003,98,0.0612244897959183,268,0,0.1224489795918367,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,9.874213209832133
2459221,289665.8181818182,0.0132198845237549,79,0.3291139240506329,1080,0,0.1772151898734177,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,10.579259656911983
23760020,901079.5909090908,0.024119823656758,38,0.8157894736842105,117,0,0.131578947368421,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,12.229461970185266
1414188,1162151.2,0.020543125225723,61,0.1967213114754098,537,1,0.1475409836065573,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.071104261516727
2119249,341672.73333333334,0.0085267263302943,60,0.25,419,0,0.1666666666666666,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.565755560983211
8707071,358841.45945945947,0.0149069922456819,80,0.45,319,0,0.1875,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.187806489276305
7518838,1164383.6666666667,0.0431008899790249,38,1.1578947368421053,2973,1,0.2631578947368421,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,13.509088653249542
890739,72937.7435897436,0.0266647232956329,86,0.4767441860465116,1356,1,0.1627906976744186,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11.380775974222187
1461545,437908.68,0.0197487130328995,39,0.3076923076923077,593,0,0.1538461538461538,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,13.58188728569468
3095131,363031.8378378378,0.0103496512622456,44,0.1136363636363636,899,0,0.0227272727272727,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,10.466326711254153
16927506,23731686.0,0.0646619558396329,19,1.5263157894736843,1299,2,0.7894736842105263,1,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,16.4660611576169
5292034,2042570.238095238,0.0235272607544283,61,0.5737704918032787,405,0,0.180327868852459,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,13.90142032840816
640271,947014.9333333332,0.0320316355451393,85,0.2117647058823529,868,0,0.1411764705882353,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,10.038630146478422
183954,491713.0,0.0441059310436238,14,0.9285714285714286,404,0,0.6428571428571429,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,13.511860337196238
6091542,355343.0833333333,0.0376290111203857,38,0.2631578947368421,1781,1,0.1052631578947368,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,12.392369623190275
820915,118078.66666666669,0.0086920993538495,60,0.0,1033,0,0.2,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.625367951918946
1869690,6914849.0,0.0129070582513198,36,0.5833333333333334,442,0,0.2777777777777778,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,16.50594734968311
2322199,1113056.2,0.0376701512770598,26,0.9230769230769232,1567,1,0.1153846153846153,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,14.378001636857416
1367081,7049534.0,0.0203955325273982,92,0.2934782608695652,1112,0,0.1630434782608695,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,15.768472215166355
11843142,601682.6666666666,0.0144927736181016,46,0.3695652173913043,1188,1,0.1304347826086956,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13.8845392954747
2463229,2147738.5,0.0181626449803012,48,0.5416666666666666,973,0,0.2708333333333333,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,14.972758039867035
15600360,8476105.333333334,0.0310290630871952,15,0.4,338,0,0.1333333333333333,0,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16.72309832186715
3965373,778957.8461538461,0.0139607657832364,63,0.5555555555555556,1518,0,0.1587301587301587,0,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,14.393228368322903
