"video_id","is_weekend","publish_hour","views","likes","comment_count","tag_appeared_in_title_count","tag_appeared_in_title_f","title_length","has_question","has_exclamation","tags_count","subscriber","interaction_rate","is_hot","is_weekend_f","has_question_f","has_exclamation_f","is_hot_f"
"xL_qpDkF5A8",0,1,485303,4389,499,1,"TRUE",79,0,0,18,666565,0.0100720580750583,0,"0","0","0","0"
"eQVhAN7-IAw",0,3,852543,44619,2609,4,"TRUE",65,0,0,10,2114165,0.0553966192907572,0,"0","0","0","0"
"Y9nDagqKL7Q",0,20,643737,31028,1827,2,"TRUE",48,0,0,14,1198769,0.0510379238726374,0,"0","0","0","0"
"DbJ2s_g1oDc",0,20,1014163,23095,2919,4,"TRUE",49,0,0,31,8955718,0.0256507090083152,0,"0","0","0","0"
"KJ12FVmumeA",0,16,281868,1546,885,3,"TRUE",63,0,0,20,2702088,0.0086246044247662,0,"0","0","0","0"
"qDAxDcjgn-8",0,23,302837,11337,2660,4,"TRUE",38,0,0,38,1329828,0.046219583472297,0,"0","0","0","0"
"815lSYphlbw",0,16,196434,6305,762,5,"TRUE",72,0,0,26,2871344,0.0359764602869157,0,"0","0","0","0"
"E_86MEdNsAI",0,19,122054,7081,893,2,"TRUE",37,0,1,15,1114778,0.0653317384108673,1,"0","0","1","1"
"Cr9oGxr0Qa0",0,14,179948,7725,1007,2,"TRUE",40,0,0,13,417019,0.0485251294818503,0,"0","0","0","0"
"g0K5QoEj7FQ",0,22,55910,213,118,4,"TRUE",89,1,0,22,156448,0.00592022893936684,0,"0","1","0","0"
"l4bAoNAx2uo",0,17,877102,15480,7843,3,"TRUE",36,0,0,16,1607518,0.0265909780162398,0,"0","0","0","0"
"TSqwDQHE1J8",0,10,137749,1145,131,3,"TRUE",51,0,0,29,1968678,0.00926322514138034,0,"0","0","0","0"
"MltuW2kcREI",0,20,207465,17136,2328,1,"TRUE",25,0,0,14,744919,0.0938182344009833,1,"0","0","0","1"
"jGiqc3HSxEg",0,15,260902,13029,634,0,"FALSE",34,0,0,13,545240,0.0523683222052725,0,"0","0","0","0"
"XrDlDj9DfZs",0,6,107919,1440,154,3,"TRUE",59,0,0,13,578344,0.0147703370120183,0,"0","0","0","0"
"Z3OZyb2iWqQ",0,14,137860,1950,136,3,"TRUE",50,0,0,16,23760020,0.0151312926156971,0,"0","0","0","0"
"vZzIS17HexE",0,3,42451,399,63,6,"TRUE",46,0,0,9,699,0.0108831358507456,0,"0","0","0","0"
"yZGSIpcAfEo",0,4,80687,197,53,2,"TRUE",72,0,1,4,25589,0.00309839255394301,0,"0","0","1","0"
"zxUwbflE1SY",0,13,225280,5770,1312,2,"TRUE",52,0,0,10,4296125,0.0314364346590909,0,"0","0","0","0"
"7oRdswHqaf8",0,14,37376,2093,521,1,"TRUE",34,0,0,13,387825,0.0699379280821918,1,"0","0","0","1"
"qC0I5PEhkJo",0,15,99999,143,32,3,"TRUE",42,0,0,7,99,0.001750017500175,0,"0","0","0","0"
"0zk2SwmCpss",0,6,63780,831,301,1,"TRUE",85,0,1,8,590200,0.0177485105048605,0,"0","0","1","0"
"SGVbdo2CkgI",0,13,30341,730,34,4,"TRUE",84,0,0,22,640271,0.0251804488975314,0,"0","0","0","0"
"NfLVVJOuY5M",0,16,215541,12465,537,6,"TRUE",53,0,0,51,6928375,0.0603226300332651,1,"0","0","0","1"
"F388-6yDDpc",0,0,1042282,6029,3187,6,"TRUE",49,0,0,50,3212413,0.00884213677296547,0,"0","0","0","0"
"KhdecX0qjNA",0,20,157522,8012,286,3,"TRUE",48,0,0,4,1167783,0.0526783560391564,0,"0","0","0","0"
"kWIzjMWmuYk",0,17,52416,5873,1664,4,"TRUE",41,0,1,11,640798,0.143791971916972,1,"0","0","1","1"
"symdi5KSJts",0,13,212992,7049,365,5,"TRUE",66,0,0,26,2188912,0.0348088191105769,0,"0","0","0","0"
"5hEJsoDP2q4",0,17,209442,19069,836,6,"TRUE",99,0,0,36,2842339,0.0950382444781849,1,"0","0","0","1"
"lBHPVE3AI6Y",0,15,112077,438,572,6,"TRUE",59,0,0,21,2119249,0.00901166162548962,0,"0","0","0","0"
"kIUHDwn51y8",0,15,136837,2504,505,5,"TRUE",55,0,0,26,535963,0.0219896665375593,0,"0","0","0","0"
"Lz7dya576HY",0,15,35125,627,64,6,"TRUE",72,0,0,43,689083,0.0196725978647687,0,"0","0","0","0"
"kqmhCaF5_44",0,16,72940,1353,145,2,"TRUE",54,0,0,4,59144,0.0205374280230326,0,"0","0","0","0"
"eAyxMv4IBH8",1,0,434036,6464,348,2,"TRUE",41,0,0,15,1105,0.0156945506824319,0,"1","0","0","0"
"EJu_wPGFTw0",0,15,11156,58,5,14,"TRUE",95,0,0,20,103143,0.00564718537110075,0,"0","0","0","0"
"MKLlDnUqho4",0,16,39720,2229,338,3,"TRUE",45,0,0,9,19944,0.0646273917421954,1,"0","0","0","1"
"wwZ-T_WQ03A",1,16,292891,6725,598,1,"TRUE",33,0,0,7,284965,0.0250024753235845,0,"1","0","0","0"
"i-LCORFB860",0,9,1037561,716,223,2,"TRUE",58,0,0,21,5342,0.000905007030911917,0,"0","0","0","0"
"vWYyZMH_QjA",0,17,49451,4666,447,2,"TRUE",35,0,0,7,57809,0.103395280176336,1,"0","0","0","1"
"VJlSq6h0LNg",0,18,6993,20,53,0,"FALSE",42,0,0,4,2869,0.0104390104390104,0,"0","0","0","0"
"ijJPFowBsBc",1,17,141308,4455,327,2,"TRUE",37,0,1,38,1210336,0.0338409714948906,0,"1","0","1","0"
"HBS9783c0BI",0,6,102639,3218,475,0,"FALSE",21,0,0,26,13637751,0.0359804752579429,0,"0","0","0","0"
"JwboxqDylgg",0,5,43426,309,47,0,"FALSE",100,0,0,0,13446,0.00819785382029199,0,"0","0","0","0"
"1WDj0DddCcM",0,16,6801,11,16,0,"FALSE",41,0,0,0,22218,0.00397000441111601,0,"0","0","0","0"
"bqgVB6Vl-lI",1,17,227162,4836,268,1,"TRUE",41,0,0,20,355375,0.0224685466759405,0,"1","0","0","0"
"ZhSk8mPSWCg",0,20,3914,48,24,8,"TRUE",99,0,0,41,145315,0.0183955033214103,0,"0","0","0","0"
"qooQd8AA7_M",1,5,7095077,438470,29178,5,"TRUE",53,0,0,27,6358719,0.0659116173087339,1,"1","0","0","1"
"9KIP-Ncp2jU",1,1,92327,182,0,4,"TRUE",52,0,0,5,2710,0.00197125434596597,0,"1","0","0","0"
"i4YQRLQVixM",0,7,1167646,2691,1122,3,"TRUE",47,0,0,14,5890,0.00326554452291191,0,"0","0","0","0"
"Fyyua5JzD9w",0,17,49915,386,24,0,"FALSE",20,0,1,0,6,0.0082139637383552,0,"0","0","1","0"
"9Th4qTv-4jE",0,8,6247,22,2,2,"TRUE",57,0,0,4,4016,0.00384184408516088,0,"0","0","0","0"
"uTH--XRCGxM",0,17,127404,3869,111,6,"TRUE",82,0,0,31,1882344,0.0312392075602022,0,"0","0","0","0"
"ttf_EzEkxBk",0,17,3505996,5934,5162,6,"TRUE",77,0,0,24,315105,0.00316486385038659,0,"0","0","0","0"
"l7je4VAUvjA",0,8,90454,211,59,4,"TRUE",40,0,0,31,247379,0.00298494262276958,0,"0","0","0","0"
"8-Cjsnq8kVU",0,14,12382809,328876,14836,1,"TRUE",30,0,0,20,2453494,0.0277571914417803,0,"0","0","0","0"
"hpapqEeb36k",0,14,909177,36636,1980,5,"TRUE",46,0,0,15,1115811,0.0424735777521869,0,"0","0","0","0"
"cmoknv58jjE",0,21,2433987,65991,9450,1,"TRUE",41,0,1,24,3892880,0.0309948245409692,0,"0","0","1","0"
"sottGW1p5os",0,6,3621389,141681,8127,2,"TRUE",20,0,1,26,13608050,0.0413675526158609,0,"0","0","1","0"
"EEIP1YpFXrE",0,20,1249486,46508,6511,2,"TRUE",14,0,0,26,6206493,0.042432648304983,0,"0","0","0","0"
"pgjRX9oGF7g",0,7,968868,32181,7720,3,"TRUE",29,0,0,14,1400125,0.0411831126634382,0,"0","0","0","0"
"_BVAJ3PXZ1k",0,11,533940,12633,1828,3,"TRUE",53,0,0,41,3808198,0.0270835674420347,0,"0","0","0","0"
"8hKbIhrb1WU",0,14,1559003,29898,1838,3,"TRUE",46,0,0,18,23760020,0.0203565996986536,0,"0","0","0","0"
"RTaDvKMtUeA",0,5,760341,13283,433,8,"TRUE",53,0,0,28,11259007,0.0180392744834226,0,"0","0","0","0"
"jG1JY0rt2Os",0,5,3821846,177700,15815,11,"TRUE",37,0,0,20,3864568,0.0506339083259765,0,"0","0","0","0"
"RrhSJzM8NLE",0,13,539987,14532,881,3,"TRUE",32,0,0,17,739936,0.0285432797456235,0,"0","0","0","0"
"0gwkMY-mzUQ",0,20,736276,36904,1829,3,"TRUE",51,0,0,3,2241908,0.0526066312089488,0,"0","0","0","0"
"UwdLlnPaRAU",0,17,665452,19849,1372,5,"TRUE",77,0,0,28,1866109,0.0318896028564044,0,"0","0","0","0"
"ve3oQBjcAGI",0,17,2098612,52336,10848,2,"TRUE",56,0,0,9,7579253,0.0301075186837777,0,"0","0","0","0"
"C4YNcqNF4hg",0,12,484287,7792,342,3,"TRUE",37,0,0,29,1968678,0.0167958256158022,0,"0","0","0","0"
"k1cA-Wh3Tc0",0,0,930403,20658,6544,3,"TRUE",46,1,1,33,4996469,0.0292367930885863,0,"0","1","1","0"
"Mn-3c6of8t8",0,13,146752,6988,1167,1,"TRUE",21,0,0,4,232414,0.0555699411251635,0,"0","0","0","0"
"TN5jzDgORqQ",0,15,325333,2750,383,2,"TRUE",60,0,1,32,899996,0.00963013281775904,0,"0","0","1","0"
"9Ca8zWJOlFQ",0,2,1825705,77531,12025,2,"TRUE",36,0,1,25,5887416,0.0490528316458574,0,"0","0","1","0"
"mcqWcLDUeag",0,10,153341,477,92,3,"TRUE",55,0,0,16,224603,0.00371068403101584,0,"0","0","0","0"
"4SANXNco_y4",0,17,82048,3539,347,3,"TRUE",49,0,0,29,9945071,0.04736251950078,0,"0","0","0","0"
"-oXybog2IuI",0,16,38775,1373,140,1,"TRUE",54,0,0,25,1346893,0.0390199871050935,0,"0","0","0","0"
"oRF2-ZloSqg",0,2,845763,17929,2325,3,"TRUE",95,0,0,20,23182596,0.0239476070719575,0,"0","0","0","0"
"lzgQrHFDNLE",0,22,177648,6932,697,1,"TRUE",40,1,0,20,4853444,0.0429444744663604,0,"0","1","0","0"
"0ANDjPQPS_Q",0,15,27408,2993,516,2,"TRUE",51,0,0,8,171811,0.128028312901343,1,"0","0","0","1"
"4ftGS_6i7mM",0,16,36414,125,40,1,"TRUE",80,0,0,3,488563,0.00453122425440765,0,"0","0","0","0"
"upEIZAihcwo",0,17,20541,10,16,1,"TRUE",58,0,0,6,2720,0.00126576116060562,0,"0","0","0","0"
"Jidk0O6uu-0",0,7,77763,4640,483,0,"FALSE",27,0,0,0,186233,0.0658796599925414,1,"0","0","0","1"
"64IIfxDrhJY",0,13,17129,455,101,2,"TRUE",37,0,0,11,652202,0.032459571486952,0,"0","0","0","0"
"k-w8GxCpsCU",0,2,3491,19,2,1,"TRUE",43,0,0,15,18201,0.00601546834717846,0,"0","0","0","0"
"yxFdue1dCtE",0,1,141492,2025,292,2,"TRUE",38,0,0,3,8707071,0.016375484126311,0,"0","0","0","0"
"aAm6AHr14zY",0,4,149257,178,102,2,"TRUE",69,0,0,5,25589,0.00187595891649973,0,"0","0","0","0"
"ryqZUqgjvW8",0,7,90641,2349,1246,1,"TRUE",64,1,0,30,435897,0.0396619631292682,0,"0","1","0","0"
"I-5CODzeGEE",0,8,71707,4739,913,0,"FALSE",19,0,0,0,214706,0.0788207566904207,1,"0","0","0","1"
"FEjZiCPuvqQ",0,15,48037,2167,401,1,"TRUE",24,0,0,29,598570,0.0534587921810271,0,"0","0","0","0"
"ENr6CXm1YxU",0,8,90268,2215,94,2,"TRUE",36,0,0,4,1169430,0.0255793858288652,0,"0","0","0","0"
"3x0usYgljOk",0,5,12494,252,91,1,"TRUE",73,0,1,8,590200,0.0274531775252121,0,"0","0","1","0"
"R9c-_neaxeU",0,16,124948,5933,640,2,"TRUE",46,0,0,17,374876,0.0526058840477639,0,"0","0","0","0"
"VonJ4ASDO40",0,18,547362,10776,2486,1,"TRUE",30,0,0,7,1624384,0.0242289380702351,0,"0","0","0","0"
"iyrefjMs64k",0,16,44856,1731,881,1,"TRUE",37,0,0,38,8878618,0.0582307829498841,0,"0","0","0","0"
"GKUE2U2qlzY",0,3,261429,4470,454,3,"TRUE",63,0,0,13,578344,0.0188349418006419,0,"0","0","0","0"
"N0tmF4j4K6g",0,10,46025,2106,167,4,"TRUE",78,1,0,19,2011793,0.0493862031504617,0,"0","1","0","0"
"SFdO-19Xdho",0,16,69170,2462,101,3,"TRUE",73,0,0,5,4551034,0.0370536359693509,0,"0","0","0","0"
"qK8AcryiniI",0,9,67471,40,29,0,"FALSE",51,0,0,0,261852,0.00102266158794149,0,"0","0","0","0"
"QKwgif8OW1w",1,15,1204,7,2,0,"FALSE",26,0,0,4,52,0.00747508305647841,0,"1","0","0","0"
"-JVITToppE0",0,20,704,10,5,0,"FALSE",45,0,0,10,41670,0.0213068181818182,0,"0","0","0","0"
"sH0Agabp3Rs",0,19,8993,292,162,2,"TRUE",70,0,0,9,278080,0.0504837095518737,0,"0","0","0","0"
"eijd-yjXY9E",0,15,9747,447,81,3,"TRUE",31,0,0,17,14471,0.054170514004309,0,"0","0","0","0"
"fGTfbMioezc",0,23,5318,20,3,0,"FALSE",17,0,0,0,118,0.00432493418578413,0,"0","0","0","0"
"8tbQHHso0oY",0,19,1267977,2028,1586,4,"TRUE",57,0,0,41,228579,0.002850209428089,0,"0","0","0","0"
"G8gJ4RTBxcg",0,15,465893,111,59,2,"TRUE",26,0,0,6,165714,0.0003648906508576,0,"0","0","0","0"
"fRj34o4hN4I",0,21,10775416,205630,35422,0,"FALSE",18,1,0,5,824219,0.022370551633459,0,"0","1","0","0"
"coOKvrsmQiI",0,21,15104666,143947,25593,2,"TRUE",33,0,0,32,5029965,0.0112243461722358,0,"0","0","0","0"
"p8XP7A7kvzM",0,6,11217517,216489,11975,0,"FALSE",51,0,0,26,13608050,0.0203667175186808,0,"0","0","0","0"
"pOEzjT-SED0",0,15,3930664,104641,24078,1,"TRUE",33,0,0,4,106500,0.032747393315735,0,"0","0","0","0"
"p9wE8dyzEJE",0,14,4499836,16135,2809,1,"TRUE",67,0,0,14,652202,0.00420993120638174,0,"0","0","0","0"
"duRDizP0gHQ",0,16,1043202,42380,5825,4,"TRUE",68,0,0,35,2871344,0.0462086920845627,0,"0","0","0","0"
"0O2IAz1E9Ts",0,17,720203,19850,1073,5,"TRUE",55,0,0,22,640271,0.0290515313043684,0,"0","0","0","0"
"TyHvyGVs42U",0,5,102012605,2376636,134224,7,"TRUE",41,0,0,11,18320865,0.0246132328450979,0,"0","0","0","0"
"16W7c0mb-rE",0,15,2032821,124607,8577,1,"TRUE",51,0,0,16,5771677,0.0655168359634223,1,"0","0","0","1"
"nRafaCcfrcI",0,13,6197393,476724,23008,5,"TRUE",36,0,0,31,2188912,0.0806358415546666,1,"0","0","0","1"
"t1shnJT8NCY",0,7,700476,8114,1410,3,"TRUE",83,0,0,6,827892,0.0135964686870071,0,"0","0","0","0"
"ixxR3ZoqnF0",0,15,7475081,1035003,86912,1,"TRUE",57,0,0,6,9883887,0.15008733684625,1,"0","0","0","1"
"lJFqvRwOiis",0,12,505886,23207,7030,2,"TRUE",19,0,0,35,3808198,0.0597703830507268,0,"0","0","0","0"
"9PhM-zCmTFs",0,15,514888,22136,771,5,"TRUE",39,0,1,48,4673210,0.0444892869905688,0,"0","0","1","0"
"vKbyfdJXoDg",0,8,406769,6593,1253,0,"FALSE",47,0,0,30,3965373,0.0192885888550996,0,"0","0","0","0"
"Lxet1zLBTM8",0,17,1666003,61821,6597,4,"TRUE",26,0,1,12,5887416,0.0410671529403008,0,"0","0","1","0"
"TWpt-ze_cYU",0,20,1417912,67856,67310,4,"TRUE",31,0,0,5,3947725,0.0953274956414785,1,"0","0","0","1"
"Nz0qoOgyWSQ",0,21,402199,2050,1643,1,"TRUE",91,0,0,20,73487,0.00918202183496229,0,"0","0","0","0"
"l3xmc0pzzJI",0,23,1524361,79021,4659,4,"TRUE",25,0,0,19,4169227,0.0548951331082335,0,"0","0","0","0"
"eDelIZDzmwQ",0,14,340348,5474,653,4,"TRUE",55,0,0,16,23760020,0.0180021624925077,0,"0","0","0","0"
"t1Liix4gi7k",0,5,1035804,18816,1133,6,"TRUE",67,0,0,35,15769455,0.019259435182718,0,"0","0","0","0"
"DhwwTxTh5To",0,14,474858,15051,2364,5,"TRUE",43,1,0,20,2882287,0.0366741215268565,0,"0","1","0","0"
"mZpGOQ7tBKE",0,13,343860,6546,732,5,"TRUE",24,0,0,13,1819334,0.0211655906473565,0,"0","0","0","0"
"CziCidR4KcY",0,11,681439,29225,5366,1,"TRUE",23,0,0,27,3188673,0.0507616969383907,0,"0","0","0","0"
"FHl0nIdbiLA",0,18,800306,23559,2977,0,"FALSE",25,0,0,15,12641442,0.0331573173261228,0,"0","0","0","0"
"MMGrzOu1amQ",0,23,2259888,99803,15766,5,"TRUE",71,1,0,33,5008492,0.0511392599987256,0,"0","1","0","0"
"8KT1UCsOE74",0,9,1088828,34989,10715,2,"TRUE",29,0,0,43,1251787,0.0419754084207974,0,"0","0","0","0"
"U5sCjnezw4o",0,4,133758,781,308,0,"FALSE",94,0,0,2,9416,0.00814156910240883,0,"0","0","0","0"
"mjBIsBPG1N8",0,15,169977,6152,315,3,"TRUE",77,0,0,19,689063,0.0380463239144119,0,"0","0","0","0"
"oMupq6zB1Tc",0,8,769769,6133,2837,3,"TRUE",36,1,0,28,11259007,0.0116528465033016,0,"0","1","0","0"
"Y2-JjnW3w2g",0,16,52886,1537,869,3,"TRUE",93,1,0,11,116972,0.0454940816094997,0,"0","1","0","0"
"PHWAZNkqwN4",0,10,360539,16470,1515,1,"TRUE",18,0,0,7,238394,0.0498836464293738,0,"0","0","0","0"
"UuCq8mtK8J4",0,5,4600718,167704,5290,7,"TRUE",32,0,0,11,6582759,0.0376015221971875,0,"0","0","0","0"
"5UL5wZJPLEg",0,3,379172,5794,360,2,"TRUE",93,0,0,16,23182596,0.0162301013787938,0,"0","0","0","0"
"9pbCuFxRuqs",0,2,676692,24794,3567,5,"TRUE",44,0,1,27,2397437,0.04191123879106,0,"0","0","1","0"
"hXcoq5XDwyA",0,22,71610,4571,545,2,"TRUE",28,0,1,15,675157,0.071442535958665,1,"0","0","1","1"
"i9EyFghIt5o",0,22,141741,5761,961,0,"FALSE",41,0,0,30,4853444,0.0474245278359825,0,"0","0","0","0"
"PGWBA_OzCE4",0,18,66021,2136,542,3,"TRUE",39,0,0,18,435897,0.0405628512140077,0,"0","0","0","0"
"uN9zBcweN4M",0,3,127525,1094,414,4,"TRUE",94,0,0,19,2702088,0.0118251323269947,0,"0","0","0","0"
"Mmkf4zYlW4E",0,0,105270,5186,387,1,"TRUE",38,0,0,13,3063323,0.0529400588961717,0,"0","0","0","0"
"L9eFkmjIIWA",0,16,95520,4816,313,2,"TRUE",30,0,0,33,2048495,0.0536955611390285,0,"0","0","0","0"
"YjBB89qsupM",0,18,828587,38326,1088,4,"TRUE",54,0,0,27,10098171,0.0475677267444457,0,"0","0","0","0"
"UC34HrZhfPM",0,6,23429,365,188,1,"TRUE",64,0,1,8,590200,0.023603226770242,0,"0","0","1","0"
"IKuKZIISPE0",0,17,69199,4237,220,0,"FALSE",37,0,0,45,2842339,0.0644084452087458,1,"0","0","0","1"
"svZScJMh4Pg",0,17,702208,42577,2624,2,"TRUE",26,0,0,7,5404909,0.0643698163507109,1,"0","0","0","1"
"KOUxLhYVgGw",0,20,6582,174,22,0,"FALSE",28,0,0,5,1461545,0.0297781829231237,0,"0","0","0","0"
"9WT7NU3Rwr0",0,6,14657,89,36,3,"TRUE",83,0,0,8,15199,0.00852834822951491,0,"0","0","0","0"
"Qj7DVNDb7To",0,22,114923,6490,4216,1,"TRUE",44,0,0,7,888476,0.0931580275488806,1,"0","0","0","1"
"6j-s9E3dRQ0",0,23,874883,18686,844,0,"FALSE",39,0,0,0,36209,0.0223229849019812,0,"0","0","0","0"
"dnA3Cd5xG5A",0,16,22383,921,78,5,"TRUE",63,0,0,34,890739,0.0446320868516285,0,"0","0","0","0"
"LduRwIc7eBA",0,18,42658,2120,136,3,"TRUE",42,0,0,5,1167783,0.0528857424164283,0,"0","0","0","0"
"VSVXhc5LlII",0,18,451675,7014,1833,4,"TRUE",53,0,1,27,1193570,0.0195870924890685,0,"0","0","1","0"
"rRsstfoKQeo",0,16,110590,104,10,0,"FALSE",12,0,0,3,100966,0.00103083461434126,0,"0","0","0","0"
"DVAMKnfrQBk",0,17,111077,567,102,3,"TRUE",99,0,0,30,630508,0.0060228490146475,0,"0","0","0","0"
"x-uBFJLY8Ow",0,17,3987,100,15,2,"TRUE",66,0,0,22,11912,0.0288437421620266,0,"0","0","0","0"
"qrPPj3e2M-M",0,16,73984,3676,353,2,"TRUE",21,0,0,9,227803,0.0544577205882353,0,"0","0","0","0"
"QiIlcKiREUU",1,23,48130,271,71,3,"TRUE",46,0,0,8,140963,0.00710575524620819,0,"1","0","0","0"
"eOQpjvnm4ME",0,8,2016029,21062,4200,0,"FALSE",41,0,0,30,3965373,0.0125305737169455,0,"0","0","0","0"
"w8vsuOXZBXc",0,15,2899302,159586,11535,5,"TRUE",37,0,0,29,9945071,0.0590214472310922,0,"0","0","0","0"
"5HOijUtExiM",0,13,366048,14742,1948,2,"TRUE",47,0,0,33,3808198,0.0455951132091966,0,"0","0","0","0"
"asu37n6sEBY",0,16,597308,10554,504,6,"TRUE",52,0,0,10,553978,0.0185130619378947,0,"0","0","0","0"
"ZpS-w6BxN-U",0,10,178325,1641,178,3,"TRUE",43,0,0,37,15769455,0.0102004766577877,0,"0","0","0","0"
"Qf1xyI_iKWA",0,18,180713,9225,1180,1,"TRUE",44,1,0,12,3111110,0.0575774847409982,0,"0","1","0","0"
"6uJf2IT2Zh8",0,9,12969561,591776,63191,1,"TRUE",37,0,0,19,13551673,0.0505003214835105,0,"0","0","0","0"
"i9GSF3ROa58",0,5,2275359,111392,10169,2,"TRUE",50,0,0,6,2659129,0.0534249760147739,0,"0","0","0","0"
"BQ_0QLL2gqI",0,18,8076063,214451,5863,6,"TRUE",67,0,0,16,2631801,0.0272798763456897,0,"0","0","0","0"
"qS6LoRYUdhw",0,17,1202878,46101,4034,1,"TRUE",76,1,0,22,7518838,0.04167920603752,0,"0","1","0","0"
"mNhxFzR25Rs",0,14,391853,11765,523,2,"TRUE",66,0,0,17,23760020,0.031358698287368,0,"0","0","0","0"
"djlaHJCXT4o",0,6,33260,181,30,2,"TRUE",22,0,0,5,51,0.00634395670475045,0,"0","0","0","0"
"8-u5nd2GqNE",0,15,1145464,28690,5083,6,"TRUE",43,0,0,38,453620,0.0294841217183604,0,"0","0","0","0"
"88kkrRv1UgI",0,16,377704,14359,2056,4,"TRUE",58,1,0,24,1904153,0.0434599580623981,0,"0","1","0","0"
"kz3MEd1Jr0Q",0,15,1888088,85515,4044,10,"TRUE",68,0,0,28,10467649,0.0474337001241468,0,"0","0","0","0"
"By6Mi7VlqcU",0,18,298927,2616,1478,2,"TRUE",37,0,0,5,1894,0.0136956514466743,0,"0","0","0","0"
"dcipHnWcB0w",0,18,715011,6037,587,0,"FALSE",67,0,1,8,1131789,0.00926419313828738,0,"0","0","1","0"
"6GT7PrIIS5I",0,12,372823,6433,534,2,"TRUE",18,0,0,5,1281338,0.0186871518119858,0,"0","0","0","0"
"2r_nGjgqPE0",0,17,1360509,54560,1579,5,"TRUE",94,0,0,15,7296670,0.0412632330987888,0,"0","0","0","0"
"VNqrILFD5h0",0,12,145442,653,168,7,"TRUE",48,0,0,36,348382,0.00564486186933623,0,"0","0","0","0"
"Pubtjn5QIjg",0,2,76536,3536,123,5,"TRUE",48,0,1,35,1282537,0.0478075676805686,0,"0","0","1","0"
"gk05IMU2RrU",0,18,199206,9193,728,0,"FALSE",37,0,0,11,2127866,0.049802716785639,0,"0","0","0","0"
"S_5TyDFx6kc",0,22,219662,13280,434,6,"TRUE",56,0,0,16,3008137,0.0624322823246624,1,"0","0","0","1"
"pvg2cw5oshg",0,5,183509,4702,265,5,"TRUE",33,0,0,9,1641737,0.0270667923644072,0,"0","0","0","0"
"mHaJ8xsWD3s",0,16,99495,2837,461,4,"TRUE",65,0,0,36,890739,0.0331473943414242,0,"0","0","0","0"
"cDDF4pPwEUU",0,4,29188,411,132,1,"TRUE",77,0,1,8,590200,0.0186035356996026,0,"0","0","1","0"
"FKA-Jy6nuE0",0,8,69795,1629,50,0,"FALSE",47,0,0,10,59665,0.0240561644816964,0,"0","0","0","0"
"pQXwQVaQmGk",0,10,21007,433,35,10,"TRUE",55,0,0,26,11259007,0.0222782881896511,0,"0","0","0","0"
"KhxqJzr6FAE",0,17,56969,5991,449,0,"FALSE",27,0,0,23,2842339,0.113043936175815,1,"0","0","0","1"
"tG4Fbj1B1bY",0,0,128002,1939,266,4,"TRUE",52,0,0,23,3181914,0.0172262933391666,0,"0","0","0","0"
"TsYGNNPQ3ZU",0,17,176140,15955,1586,3,"TRUE",28,0,0,22,2545188,0.0995855569433405,1,"0","0","0","1"
"GIn4CeZq7Nw",0,15,97795,1271,146,2,"TRUE",26,0,0,25,2203552,0.0144894933278797,0,"0","0","0","0"
"szs2GAYwMHo",0,15,443412,3563,147,5,"TRUE",49,0,1,31,899996,0.0083669363932415,0,"0","0","1","0"
"AJkOHavUH_A",0,16,65758,4691,1033,4,"TRUE",51,0,0,9,353057,0.08704644301834,1,"0","0","0","1"
"kOCkne-Bku4",0,5,795683,44085,1604,2,"TRUE",41,0,0,5,463164,0.0574211086575935,0,"0","0","0","0"
"OlJykKOuank",0,18,83038,4116,103,6,"TRUE",46,0,1,40,1206997,0.0508080637780293,0,"0","0","1","0"
"K6xwB8Kkce0",0,13,1024814,174637,7475,2,"TRUE",36,0,0,4,3291974,0.177702490403137,1,"0","0","0","1"
"AJ2xkh-6tL4",0,19,34293,400,381,1,"TRUE",54,0,0,14,3346641,0.0227743271221532,0,"0","0","0","0"
"Gnxv9OH-giQ",0,13,438025,24398,1845,7,"TRUE",42,0,0,43,3919412,0.0599121054734319,1,"0","0","0","1"
"qqs3fxfmWr4",0,22,278899,4513,314,1,"TRUE",20,0,0,9,1461545,0.0173073406501995,0,"0","0","0","0"
"W8vXDp7NuFs",0,19,371401,22490,1137,6,"TRUE",73,0,0,24,7464866,0.0636158761015722,1,"0","0","0","1"
"C_SJgw5MVFY",0,5,23987,1669,169,3,"TRUE",21,0,0,8,115796,0.0766248384541627,1,"0","0","0","1"
"P7zi6oQ4fPQ",0,20,2087,4,0,0,"FALSE",40,0,0,0,4380,0.00191662673694298,0,"0","0","0","0"
"7xhxjcejONk",0,16,2358,17,1,2,"TRUE",51,0,0,13,24162,0.00763358778625954,0,"0","0","0","0"
"J7wMOb0WIfQ",0,19,11887,5,0,1,"TRUE",39,0,0,6,19353,0.000420627576343905,0,"0","0","0","0"
"QJfL0a3qEKw",0,13,13676,1172,169,1,"TRUE",11,0,0,10,108359,0.0980549868382568,1,"0","0","0","1"
"ZJDMWVZta3M",1,15,36152111,444698,48348,3,"TRUE",37,0,0,24,1339829,0.0136380970948004,0,"1","0","0","0"
"cH4E_t3m3xM",1,16,20752341,804496,44075,4,"TRUE",33,0,0,7,15648088,0.0408903747292896,0,"1","0","0","0"
"60nDlMw5vFQ",1,16,703631,15716,2864,5,"TRUE",40,0,0,38,3808198,0.0264058860396998,0,"1","0","0","0"
